book_fy,section,fund,dept_code,object_code,account,name,fiscal_year,measure,amount
2025,expenditure,municipal,1260,52041,1260-52041,Equip Repairs and Maintenance,2023,actual,5219.0
2025,expenditure,municipal,1260,52041,1260-52041,Equip Repairs and Maintenance,2024,budget,5000.0
2025,expenditure,municipal,1260,52041,1260-52041,Equip Repairs and Maintenance,2025,budget,6000.0
2025,expenditure,municipal,1260,52043,1260-52043,Building Maintenance,2022,budget,1550.0
2025,expenditure,municipal,1260,52043,1260-52043,Building Maintenance,2023,budget,1550.0
2025,expenditure,municipal,1260,52043,1260-52043,Building Maintenance,2023,actual,1550.0
2025,expenditure,municipal,1260,52043,1260-52043,Building Maintenance,2024,budget,1650.0
2025,expenditure,municipal,1260,52043,1260-52043,Building Maintenance,2025,budget,1750.0
2025,expenditure,municipal,1260,52047,1260-52047,Cleaning & Consumables,2022,budget,500.0
2025,expenditure,municipal,1260,52047,1260-52047,Cleaning & Consumables,2023,budget,500.0
2025,expenditure,municipal,1260,52047,1260-52047,Cleaning & Consumables,2023,actual,500.0
2025,expenditure,municipal,1260,52047,1260-52047,Cleaning & Consumables,2024,budget,500.0
2025,expenditure,municipal,1260,52047,1260-52047,Cleaning & Consumables,2025,budget,600.0
2025,expenditure,municipal,1260,52048,1260-52048,Contracted Services,2022,budget,11400.0
2025,expenditure,municipal,1260,52048,1260-52048,Contracted Services,2023,budget,14000.0
2025,expenditure,municipal,1260,52048,1260-52048,Contracted Services,2023,actual,18804.0
2025,expenditure,municipal,1260,52048,1260-52048,Contracted Services,2024,budget,17820.0
2025,expenditure,municipal,1260,52048,1260-52048,Contracted Services,2025,budget,19940.0
2025,expenditure,municipal,1260,52060,1260-52060,Miscellaneous,2022,budget,1270.0
2025,expenditure,municipal,1260,52060,1260-52060,Miscellaneous,2023,budget,1890.0
2025,expenditure,municipal,1260,52060,1260-52060,Miscellaneous,2023,actual,1859.0
2025,expenditure,municipal,1260,52060,1260-52060,Miscellaneous,2024,budget,2260.0
2025,expenditure,municipal,1260,52060,1260-52060,Miscellaneous,2025,budget,3020.0
2025,expenditure,municipal,1260,52075,1260-52075,Transfer to Technology Reserve,2024,budget,300.0
2025,expenditure,municipal,1260,52075,1260-52075,Transfer to Technology Reserve,2025,budget,300.0
2025,expenditure,municipal,1260,52137,1260-52137,Boat Repairs,2022,budget,3600.0
2025,expenditure,municipal,1260,52137,1260-52137,Boat Repairs,2023,budget,4500.0
2025,expenditure,municipal,1260,52137,1260-52137,Boat Repairs,2023,actual,4423.0
2025,expenditure,municipal,1260,52137,1260-52137,Boat Repairs,2024,budget,5200.0
2025,expenditure,municipal,1260,52137,1260-52137,Boat Repairs,2025,budget,6000.0
2025,expenditure,municipal,1260,53001,1260-53001,Harbor Capital Outlays,2022,budget,5000.0
2025,expenditure,municipal,1260,53001,1260-53001,Harbor Capital Outlays,2023,budget,6500.0
2025,expenditure,municipal,1260,53001,1260-53001,Harbor Capital Outlays,2023,actual,6500.0
2025,expenditure,municipal,1260,53001,1260-53001,Harbor Capital Outlays,2024,budget,7500.0
2025,expenditure,municipal,1260,53001,1260-53001,Harbor Capital Outlays,2025,budget,9000.0
2025,expenditure,municipal,1270,52139,1270-52139,Street Lights,2022,budget,83800.0
2025,expenditure,municipal,1270,52139,1270-52139,Street Lights,2023,budget,70728.0
2025,expenditure,municipal,1270,52139,1270-52139,Street Lights,2023,actual,84862.0
2025,expenditure,municipal,1270,52139,1270-52139,Street Lights,2024,budget,70228.0
2025,expenditure,municipal,1270,52139,1270-52139,Street Lights,2025,budget,84829.0
2025,expenditure,municipal,1270,52141,1270-52141,Traffic Signals,2022,budget,13100.0
2025,expenditure,municipal,1270,52141,1270-52141,Traffic Signals,2023,budget,13100.0
2025,expenditure,municipal,1270,52141,1270-52141,Traffic Signals,2023,actual,17159.0
2025,expenditure,municipal,1270,52141,1270-52141,Traffic Signals,2024,budget,13100.0
2025,expenditure,municipal,1270,52141,1270-52141,Traffic Signals,2025,budget,15100.0
2025,expenditure,municipal,1270,52143,1270-52143,Canine Control,2022,budget,37784.0
2025,expenditure,municipal,1270,52143,1270-52143,Canine Control,2023,budget,38138.0
2025,expenditure,municipal,1270,52143,1270-52143,Canine Control,2023,actual,22609.0
2025,expenditure,municipal,1270,52143,1270-52143,Canine Control,2024,budget,40462.0
2025,expenditure,municipal,1270,52143,1270-52143,Canine Control,2025,budget,41473.0
2025,expenditure,municipal,1270,52145,1270-52145,Chebeague Parking,2022,budget,2900.0
2025,expenditure,municipal,1270,52145,1270-52145,Chebeague Parking,2023,budget,2900.0
2025,expenditure,municipal,1270,52145,1270-52145,Chebeague Parking,2023,actual,3400.0
2025,expenditure,municipal,1270,52145,1270-52145,Chebeague Parking,2024,budget,3400.0
2025,expenditure,municipal,1270,52145,1270-52145,Chebeague Parking,2025,budget,3400.0
2025,expenditure,municipal,1270,52147,1270-52147,Informational Signs,2022,budget,500.0
2025,expenditure,municipal,1270,52147,1270-52147,Informational Signs,2023,budget,500.0
2025,expenditure,municipal,1270,52147,1270-52147,Informational Signs,2023,actual,-2804.0
2025,expenditure,municipal,1270,52147,1270-52147,Informational Signs,2024,budget,500.0
2025,expenditure,municipal,1270,52147,1270-52147,Informational Signs,2025,budget,500.0
2025,expenditure,municipal,1270,52149,1270-52149,Hydrant Rental,2022,budget,494197.0
2025,expenditure,municipal,1270,52149,1270-52149,Hydrant Rental,2023,budget,547452.0
2025,expenditure,municipal,1270,52149,1270-52149,Hydrant Rental,2023,actual,543136.0
2025,expenditure,municipal,1270,52149,1270-52149,Hydrant Rental,2024,budget,574919.0
2025,expenditure,municipal,1270,52149,1270-52149,Hydrant Rental,2025,budget,583876.0
2025,expenditure,municipal,1310,51011,1310-51011,Salaries and Wages,2022,budget,576302.0
2025,expenditure,municipal,1310,51011,1310-51011,Salaries and Wages,2023,budget,598094.0
2025,expenditure,municipal,1310,51011,1310-51011,Salaries and Wages,2023,actual,517044.0
2025,expenditure,municipal,1310,51011,1310-51011,Salaries and Wages,2024,budget,655545.0
2025,expenditure,municipal,1310,51011,1310-51011,Salaries and Wages,2025,budget,685805.0
2025,expenditure,municipal,1310,51012,1310-51012,Part-Time Wages,2022,budget,7684.0
2025,expenditure,municipal,1310,51012,1310-51012,Part-Time Wages,2023,budget,7800.0
2025,expenditure,municipal,1310,51012,1310-51012,Part-Time Wages,2023,actual,27301.0
2025,expenditure,municipal,1310,51012,1310-51012,Part-Time Wages,2024,budget,8300.0
2025,expenditure,municipal,1310,51012,1310-51012,Part-Time Wages,2025,budget,18000.0
2025,expenditure,municipal,1310,51013,1310-51013,Overtime,2022,budget,132619.0
2025,expenditure,municipal,1310,51013,1310-51013,Overtime,2023,budget,136365.0
2025,expenditure,municipal,1310,51013,1310-51013,Overtime,2023,actual,102434.0
2025,expenditure,municipal,1310,51013,1310-51013,Overtime,2024,budget,144500.0
2025,expenditure,municipal,1310,51013,1310-51013,Overtime,2025,budget,150000.0
2025,expenditure,municipal,1310,51014,1310-51014,Contract Incentives,2022,budget,4150.0
2025,expenditure,municipal,1310,51014,1310-51014,Contract Incentives,2023,budget,5250.0
2025,expenditure,municipal,1310,51014,1310-51014,Contract Incentives,2023,actual,5016.0
2025,expenditure,municipal,1310,51014,1310-51014,Contract Incentives,2024,budget,5350.0
2025,expenditure,municipal,1310,51014,1310-51014,Contract Incentives,2025,budget,5350.0
2025,expenditure,municipal,1310,52023,1310-52023,Uniforms,2022,budget,15135.0
2025,expenditure,municipal,1310,52023,1310-52023,Uniforms,2023,budget,16335.0
2025,expenditure,municipal,1310,52023,1310-52023,Uniforms,2023,actual,21233.0
2025,expenditure,municipal,1310,52023,1310-52023,Uniforms,2024,budget,17455.0
2025,expenditure,municipal,1310,52023,1310-52023,Uniforms,2025,budget,25246.0
2025,expenditure,municipal,1310,52026,1310-52026,Professional Development,2022,budget,1800.0
2025,expenditure,municipal,1310,52026,1310-52026,Professional Development,2023,budget,1800.0
2025,expenditure,municipal,1310,52026,1310-52026,Professional Development,2023,actual,1863.0
2025,expenditure,municipal,1310,52026,1310-52026,Professional Development,2024,budget,1800.0
2025,expenditure,municipal,1310,52026,1310-52026,Professional Development,2025,budget,1800.0
2025,expenditure,municipal,1310,52042,1310-52042,Equipment Rental/Contracted Services,2022,budget,65140.0
2025,expenditure,municipal,1310,52042,1310-52042,Equipment Rental/Contracted Services,2023,budget,84730.0
2025,expenditure,municipal,1310,52042,1310-52042,Equipment Rental/Contracted Services,2023,actual,85007.0
2025,expenditure,municipal,1310,52042,1310-52042,Equipment Rental/Contracted Services,2024,budget,91270.0
2025,expenditure,municipal,1310,52042,1310-52042,Equipment Rental/Contracted Services,2025,budget,118070.0
2025,expenditure,municipal,1310,52060,1310-52060,Miscellaneous,2022,budget,6500.0
2025,expenditure,municipal,1310,52060,1310-52060,Miscellaneous,2023,budget,6500.0
2025,expenditure,municipal,1310,52060,1310-52060,Miscellaneous,2023,actual,7027.0
2025,expenditure,municipal,1310,52060,1310-52060,Miscellaneous,2024,budget,6500.0
2025,expenditure,municipal,1310,52060,1310-52060,Miscellaneous,2025,budget,6500.0
2025,expenditure,municipal,1310,52075,1310-52075,Transfer to Technology Reserve,2024,budget,5000.0
2025,expenditure,municipal,1310,52075,1310-52075,Transfer to Technology Reserve,2025,budget,5000.0
2025,expenditure,municipal,1310,52151,1310-52151,Salt,2022,budget,142414.0
2025,expenditure,municipal,1310,52151,1310-52151,Salt,2023,budget,142414.0
2025,expenditure,municipal,1310,52151,1310-52151,Salt,2023,actual,165263.0
2025,expenditure,municipal,1310,52151,1310-52151,Salt,2024,budget,163758.0
2025,expenditure,municipal,1310,52151,1310-52151,Salt,2025,budget,175800.0
2025,expenditure,municipal,1310,52153,1310-52153,Sand,2022,budget,8800.0
2025,expenditure,municipal,1310,52153,1310-52153,Sand,2023,budget,8800.0
2025,expenditure,municipal,1310,52153,1310-52153,Sand,2023,actual,114.0
2025,expenditure,municipal,1310,52153,1310-52153,Sand,2024,budget,10000.0
2025,expenditure,municipal,1310,52153,1310-52153,Sand,2025,budget,10000.0
2025,expenditure,municipal,1310,52155,1310-52155,Street Signs,2022,budget,6000.0
2025,expenditure,municipal,1310,52155,1310-52155,Street Signs,2023,budget,7500.0
2025,expenditure,municipal,1310,52155,1310-52155,Street Signs,2023,actual,6350.0
2025,expenditure,municipal,1310,52155,1310-52155,Street Signs,2024,budget,7500.0
2025,expenditure,municipal,1310,52155,1310-52155,Street Signs,2025,budget,7500.0
2025,expenditure,municipal,1310,52159,1310-52159,Road Patch,2022,budget,7500.0
2025,expenditure,municipal,1310,52159,1310-52159,Road Patch,2023,budget,6500.0
2025,expenditure,municipal,1310,52159,1310-52159,Road Patch,2023,actual,7595.0
2025,expenditure,municipal,1310,52159,1310-52159,Road Patch,2024,budget,6500.0
2025,expenditure,municipal,1310,52159,1310-52159,Road Patch,2025,budget,6500.0
2025,expenditure,municipal,1310,52161,1310-52161,Gravel,2022,budget,4000.0
2025,expenditure,municipal,1310,52161,1310-52161,Gravel,2023,budget,4000.0
2025,expenditure,municipal,1310,52161,1310-52161,Gravel,2023,actual,2672.0
2025,expenditure,municipal,1310,52161,1310-52161,Gravel,2024,budget,4000.0
2025,expenditure,municipal,1310,52161,1310-52161,Gravel,2025,budget,4000.0
2025,expenditure,municipal,1310,52163,1310-52163,Storm Drains,2022,budget,3000.0
2025,expenditure,municipal,1310,52163,1310-52163,Storm Drains,2023,budget,3000.0
2025,expenditure,municipal,1310,52163,1310-52163,Storm Drains,2023,actual,1186.0
2025,expenditure,municipal,1310,52163,1310-52163,Storm Drains,2024,budget,3000.0
2025,expenditure,municipal,1310,52163,1310-52163,Storm Drains,2025,budget,3000.0
2025,expenditure,municipal,1310,52165,1310-52165,Minor Equipment,2022,budget,5000.0
2025,expenditure,municipal,1310,52165,1310-52165,Minor Equipment,2023,budget,6000.0
2025,expenditure,municipal,1310,52165,1310-52165,Minor Equipment,2023,actual,6298.0
2025,expenditure,municipal,1310,52165,1310-52165,Minor Equipment,2024,budget,7000.0
2025,expenditure,municipal,1310,52165,1310-52165,Minor Equipment,2025,budget,15000.0
2025,expenditure,municipal,1310,52167,1310-52167,Mailboxes,2022,budget,500.0
2025,expenditure,municipal,1310,52167,1310-52167,Mailboxes,2023,budget,500.0
2025,expenditure,municipal,1310,52167,1310-52167,Mailboxes,2023,actual,925.0
2025,expenditure,municipal,1310,52167,1310-52167,Mailboxes,2024,budget,500.0
2025,expenditure,municipal,1310,52167,1310-52167,Mailboxes,2025,budget,500.0
2025,expenditure,municipal,1310,52168,1310-52168,Technology new FY,2022,budget,23.0
2025,expenditure,municipal,1310,52168,1310-52168,Technology new FY,2023,budget,5500.0
2025,expenditure,municipal,1310,52168,1310-52168,Technology new FY,2023,actual,675.0
2025,expenditure,municipal,1310,52168,1310-52168,Technology new FY,2024,budget,5500.0
2025,expenditure,municipal,1310,52168,1310-52168,Technology new FY,2025,budget,5500.0
2025,expenditure,municipal,1310,53001,1310-53001,Capital outlays,2022,budget,0.0
2025,expenditure,municipal,1310,53001,1310-53001,Capital outlays,2023,budget,0.0
2025,expenditure,municipal,1310,53001,1310-53001,Capital outlays,2023,actual,0.0
2025,expenditure,municipal,1310,53001,1310-53001,Capital outlays,2024,budget,0.0
2025,expenditure,municipal,1310,53001,1310-53001,Capital outlays,2025,budget,
2025,expenditure,municipal,1310,52170,1310-52170,Paving (Contingent),2022,budget,0.0
2025,expenditure,municipal,1310,52170,1310-52170,Paving (Contingent),2023,budget,0.0
2025,expenditure,municipal,1310,52170,1310-52170,Paving (Contingent),2023,actual,0.0
2025,expenditure,municipal,1310,52170,1310-52170,Paving (Contingent),2024,budget,0.0
2025,expenditure,municipal,1310,52170,1310-52170,Paving (Contingent),2025,budget,
2025,expenditure,municipal,1320,51011,1320-51011,Salaries and Wages,2022,budget,180691.0
2025,expenditure,municipal,1320,51011,1320-51011,Salaries and Wages,2023,budget,179274.0
2025,expenditure,municipal,1320,51011,1320-51011,Salaries and Wages,2023,actual,156534.0
2025,expenditure,municipal,1320,51011,1320-51011,Salaries and Wages,2024,budget,202242.0
2025,expenditure,municipal,1320,51011,1320-51011,Salaries and Wages,2025,budget,218831.0
2025,expenditure,municipal,1320,51012,1320-51012,Part-Time Wages,2022,budget,59709.0
2025,expenditure,municipal,1320,51012,1320-51012,Part-Time Wages,2023,budget,64561.0
2025,expenditure,municipal,1320,51012,1320-51012,Part-Time Wages,2023,actual,77019.0
2025,expenditure,municipal,1320,51012,1320-51012,Part-Time Wages,2024,budget,62414.0
2025,expenditure,municipal,1320,51012,1320-51012,Part-Time Wages,2025,budget,66865.0
2025,expenditure,municipal,1320,51013,1320-51013,Overtime,2022,budget,28659.0
2025,expenditure,municipal,1320,51013,1320-51013,Overtime,2023,budget,30291.0
2025,expenditure,municipal,1320,51013,1320-51013,Overtime,2023,actual,46259.0
2025,expenditure,municipal,1320,51013,1320-51013,Overtime,2024,budget,34087.0
2025,expenditure,municipal,1320,51013,1320-51013,Overtime,2025,budget,38666.0
2025,expenditure,municipal,1320,51014,1320-51014,Contract Inventives,2022,budget,1625.0
2025,expenditure,municipal,1320,51014,1320-51014,Contract Inventives,2023,budget,1625.0
2025,expenditure,municipal,1320,51014,1320-51014,Contract Inventives,2023,actual,1286.0
2025,expenditure,municipal,1320,51014,1320-51014,Contract Inventives,2024,budget,1625.0
2025,expenditure,municipal,1320,51014,1320-51014,Contract Inventives,2025,budget,1625.0
2025,expenditure,municipal,1320,52021,1320-52021,Gas/Oil,2022,budget,6839.0
2025,expenditure,municipal,1320,52021,1320-52021,Gas/Oil,2023,budget,12955.0
2025,expenditure,municipal,1320,52021,1320-52021,Gas/Oil,2023,actual,11272.0
2025,expenditure,municipal,1320,52021,1320-52021,Gas/Oil,2024,budget,12005.0
2025,expenditure,municipal,1320,52021,1320-52021,Gas/Oil,2025,budget,11265.0
2025,expenditure,municipal,1320,52023,1320-52023,Uniforms,2022,budget,3892.0
2025,expenditure,municipal,1320,52023,1320-52023,Uniforms,2023,budget,4242.0
2025,expenditure,municipal,1320,52023,1320-52023,Uniforms,2023,actual,4247.0
2025,expenditure,municipal,1320,52023,1320-52023,Uniforms,2024,budget,4242.0
2025,expenditure,municipal,1320,52023,1320-52023,Uniforms,2025,budget,4242.0
2025,expenditure,municipal,1320,52026,1320-52026,Professional Development,2022,budget,1000.0
2025,expenditure,municipal,1320,52026,1320-52026,Professional Development,2023,budget,1000.0
2025,expenditure,municipal,1320,52026,1320-52026,Professional Development,2023,actual,0.0
2025,expenditure,municipal,1320,52026,1320-52026,Professional Development,2024,budget,1000.0
2025,expenditure,municipal,1320,52026,1320-52026,Professional Development,2025,budget,1000.0
2025,expenditure,municipal,1320,52027,1320-52027,Supplies,2022,budget,1500.0
2025,expenditure,municipal,1320,52027,1320-52027,Supplies,2023,budget,1725.0
2025,expenditure,municipal,1320,52027,1320-52027,Supplies,2023,actual,2229.0
